Annee;Serie;Serie_Partielle;Code_Station;Id_Operation;Poche;Code_Taxon;Code_Espece_Campagne;Nom_Scientifique;Benthos;Lot_A_Confirmer;V_HV;Num_Ordre_V_HV_H2;Tot_V_HV;Ech_V_HV;Type_Volume_Poids_V_HV;Unite_Volume_Poids_V_HV;Commentaire_V_HV;Class_Tri;Num_Ordre_Class_Tri_H2;Tot_Class_Tri;Ech_Class_Tri;Type_Volume_Poids_Class_Tri;Unite_Volume_Poids_Class_Tri;Commentaire_Class_Tri;Sexe;Num_Ordre_Sexe_H2;Tot_Sexe;Ech_Sexe;Type_Volume_Poids_Sexe;Unite_Volume_Poids_Sexe;Commentaire_Sexe;Code_Longueur;Libelle_Longueur;Taille;NumOrdre_Taille_H2;Poids_Classe_Taille;Unite_Taille;Precision_Mesure;Nbr;Nbr_Calcule;Poids_Reference;Coef_Elev_Espece_Capture;Coef_Final_Elevation;Serie_Id;V_HV_Id;V_HV_Lot_Id;Class_Tri_Id;Class_Tri_Lot_Id;Sexe_Id;Sexe_Lot_Id
2022;Campagne EVHOE;1;A1513;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;3;0.081;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;2.0;1;;cm;1.0;1;N;0.081;1.0;1.0;CAM-EVHOE;311;15363811;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;3;0.081;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;2;;cm;1.0;3;N;0.081;1.0;1.0;CAM-EVHOE;311;15363811;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;3;0.081;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;3;;cm;1.0;3;N;0.081;1.0;1.0;CAM-EVHOE;311;15363811;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;3;0.081;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;4;;cm;1.0;2;N;0.081;1.0;1.0;CAM-EVHOE;311;15363811;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;3;0.081;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;5;;cm;1.0;1;N;0.081;1.0;1.0;CAM-EVHOE;311;15363811;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;3;0.081;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;6;;cm;1.0;1;N;0.081;1.0;1.0;CAM-EVHOE;311;15363811;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;3;0.081;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;7;;cm;1.0;2;N;0.081;1.0;1.0;CAM-EVHOE;311;15363811;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1376;;Argyropelecus olfersii;N;N;Vrac;3;0.081;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;8;;cm;1.0;2;N;0.081;1.0;1.0;CAM-EVHOE;311;15363811;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1379;;Maurolicus muelleri;N;N;Vrac;4;0.001;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;1;;cm;1.0;1;N;0.001;1.0;1.0;CAM-EVHOE;311;15363722;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1383;;Chauliodus sloani;N;N;Vrac;5;0.08;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;30.0;1;;cm;1.0;1;N;0.08;1.0;1.0;CAM-EVHOE;311;15363724;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1385;;Stomias boa boa;N;N;Vrac;6;0.067;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;1;;cm;1.0;1;N;0.067;1.0;1.0;CAM-EVHOE;311;15363727;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1385;;Stomias boa boa;N;N;Vrac;6;0.067;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;29.0;2;;cm;1.0;1;N;0.067;1.0;1.0;CAM-EVHOE;311;15363727;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1415;;Myctophum punctatum;N;N;Vrac;7;0.004;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;1;;cm;1.0;1;N;0.004;1.0;1.0;CAM-EVHOE;311;15363729;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1416;;Benthosema glaciale;N;N;Vrac;8;0.027;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;3.0;1;;cm;1.0;26;N;0.027;1.0;1.0;CAM-EVHOE;311;15363731;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1416;;Benthosema glaciale;N;N;Vrac;8;0.027;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;4.0;2;;cm;1.0;13;N;0.027;1.0;1.0;CAM-EVHOE;311;15363731;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1417;;Ceratoscopelus maderensis;N;N;Vrac;9;0.005;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;1;;cm;1.0;1;N;0.005;1.0;1.0;CAM-EVHOE;311;15363734;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1429;;Lampanyctus crocodilus;N;N;Vrac;10;0.493;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;1;;cm;1.0;2;N;0.493;1.0;1.0;CAM-EVHOE;311;15363736;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1429;;Lampanyctus crocodilus;N;N;Vrac;10;0.493;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;2;;cm;1.0;5;N;0.493;1.0;1.0;CAM-EVHOE;311;15363736;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1429;;Lampanyctus crocodilus;N;N;Vrac;10;0.493;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;3;;cm;1.0;11;N;0.493;1.0;1.0;CAM-EVHOE;311;15363736;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1429;;Lampanyctus crocodilus;N;N;Vrac;10;0.493;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;4;;cm;1.0;2;N;0.493;1.0;1.0;CAM-EVHOE;311;15363736;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1429;;Lampanyctus crocodilus;N;N;Vrac;10;0.493;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;5;;cm;1.0;5;N;0.493;1.0;1.0;CAM-EVHOE;311;15363736;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1429;;Lampanyctus crocodilus;N;N;Vrac;10;0.493;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;6;;cm;1.0;8;N;0.493;1.0;1.0;CAM-EVHOE;311;15363736;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1429;;Lampanyctus crocodilus;N;N;Vrac;10;0.493;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;7;;cm;1.0;5;N;0.493;1.0;1.0;CAM-EVHOE;311;15363736;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1429;;Lampanyctus crocodilus;N;N;Vrac;10;0.493;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;8;;cm;1.0;2;N;0.493;1.0;1.0;CAM-EVHOE;311;15363736;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1429;;Lampanyctus crocodilus;N;N;Vrac;10;0.493;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;9;;cm;1.0;1;N;0.493;1.0;1.0;CAM-EVHOE;311;15363736;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1430;;Nannobrachium atrum;N;N;Vrac;11;0.18;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;1;;cm;1.0;1;N;0.18;1.0;1.0;CAM-EVHOE;311;15363746;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1430;;Nannobrachium atrum;N;N;Vrac;11;0.18;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;2;;cm;1.0;1;N;0.18;1.0;1.0;CAM-EVHOE;311;15363746;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1430;;Nannobrachium atrum;N;N;Vrac;11;0.18;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;3;;cm;1.0;7;N;0.18;1.0;1.0;CAM-EVHOE;311;15363746;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1430;;Nannobrachium atrum;N;N;Vrac;11;0.18;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;4;;cm;1.0;3;N;0.18;1.0;1.0;CAM-EVHOE;311;15363746;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1431;;Lampanyctus macdonaldi;N;N;Vrac;12;0.062;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;14.0;1;;cm;1.0;2;N;0.062;1.0;1.0;CAM-EVHOE;311;15363751;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1431;;Lampanyctus macdonaldi;N;N;Vrac;12;0.062;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;2;;cm;1.0;1;N;0.062;1.0;1.0;CAM-EVHOE;311;15363751;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1435;;Lobianchia gemellarii;N;N;Vrac;13;0.026;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;1;;cm;1.0;2;N;0.026;1.0;1.0;CAM-EVHOE;311;15363754;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1435;;Lobianchia gemellarii;N;N;Vrac;13;0.026;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;2;;cm;1.0;1;N;0.026;1.0;1.0;CAM-EVHOE;311;15363754;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1439;;Notoscopelus kroyeri;N;N;Vrac;14;0.125;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;1;;cm;1.0;1;N;0.125;1.0;1.0;CAM-EVHOE;311;15363757;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1439;;Notoscopelus kroyeri;N;N;Vrac;14;0.125;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;2;;cm;1.0;3;N;0.125;1.0;1.0;CAM-EVHOE;311;15363757;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1439;;Notoscopelus kroyeri;N;N;Vrac;14;0.125;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;3;;cm;1.0;1;N;0.125;1.0;1.0;CAM-EVHOE;311;15363757;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1439;;Notoscopelus kroyeri;N;N;Vrac;14;0.125;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;4;;cm;1.0;4;N;0.125;1.0;1.0;CAM-EVHOE;311;15363757;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1439;;Notoscopelus kroyeri;N;N;Vrac;14;0.125;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;5;;cm;1.0;2;N;0.125;1.0;1.0;CAM-EVHOE;311;15363757;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1439;;Notoscopelus kroyeri;N;N;Vrac;14;0.125;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;6;;cm;1.0;1;N;0.125;1.0;1.0;CAM-EVHOE;311;15363757;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1444;;Paralepis coregonoides;N;N;Vrac;15;0.002;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;1;;cm;1.0;2;N;0.002;1.0;1.0;CAM-EVHOE;311;15363764;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1448;;Arctozenus risso;N;N;Vrac;16;0.04;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;1;;cm;1.0;1;N;0.04;1.0;1.0;CAM-EVHOE;311;15363766;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1448;;Arctozenus risso;N;N;Vrac;16;0.04;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;2;;cm;1.0;1;N;0.04;1.0;1.0;CAM-EVHOE;311;15363766;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1448;;Arctozenus risso;N;N;Vrac;16;0.04;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;16.0;3;;cm;1.0;1;N;0.04;1.0;1.0;CAM-EVHOE;311;15363766;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1448;;Arctozenus risso;N;N;Vrac;16;0.04;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;19.0;4;;cm;1.0;1;N;0.04;1.0;1.0;CAM-EVHOE;311;15363766;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1448;;Arctozenus risso;N;N;Vrac;16;0.04;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;21.0;5;;cm;1.0;1;N;0.04;1.0;1.0;CAM-EVHOE;311;15363766;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1848;;Melanostigma atlanticum;N;N;Vrac;17;0.008;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;1;;cm;1.0;2;N;0.008;1.0;1.0;CAM-EVHOE;311;15363772;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1848;;Melanostigma atlanticum;N;N;Vrac;17;0.008;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;2;;cm;1.0;1;N;0.008;1.0;1.0;CAM-EVHOE;311;15363772;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;1848;;Melanostigma atlanticum;N;N;Vrac;17;0.008;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;3;;cm;1.0;3;N;0.008;1.0;1.0;CAM-EVHOE;311;15363772;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2637;;Malacosteus niger;N;N;Vrac;18;0.061;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;21.0;1;;cm;1.0;1;N;0.061;1.0;1.0;CAM-EVHOE;311;15363776;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2643;;Melanostomias bartonbeani;N;N;Vrac;19;0.076;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;30.0;1;;cm;1.0;1;N;0.076;1.0;1.0;CAM-EVHOE;311;15363778;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2649;;Normichthys operosus;N;N;Vrac;20;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;5.0;1;;cm;1.0;2;N;0.09;1.0;1.0;CAM-EVHOE;311;15363780;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2649;;Normichthys operosus;N;N;Vrac;20;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;6.0;2;;cm;1.0;1;N;0.09;1.0;1.0;CAM-EVHOE;311;15363780;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2649;;Normichthys operosus;N;N;Vrac;20;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;3;;cm;1.0;2;N;0.09;1.0;1.0;CAM-EVHOE;311;15363780;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2649;;Normichthys operosus;N;N;Vrac;20;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;8.0;4;;cm;1.0;3;N;0.09;1.0;1.0;CAM-EVHOE;311;15363780;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2649;;Normichthys operosus;N;N;Vrac;20;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;5;;cm;1.0;1;N;0.09;1.0;1.0;CAM-EVHOE;311;15363780;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2649;;Normichthys operosus;N;N;Vrac;20;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;12.0;6;;cm;1.0;2;N;0.09;1.0;1.0;CAM-EVHOE;311;15363780;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2649;;Normichthys operosus;N;N;Vrac;20;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;13.0;7;;cm;1.0;1;N;0.09;1.0;1.0;CAM-EVHOE;311;15363780;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2649;;Normichthys operosus;N;N;Vrac;20;0.09;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;15.0;8;;cm;1.0;1;N;0.09;1.0;1.0;CAM-EVHOE;311;15363780;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2670;;Serrivomer beanii;N;N;Vrac;21;0.219;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;52.0;1;;cm;1.0;1;N;0.219;1.0;1.0;CAM-EVHOE;311;15363789;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2670;;Serrivomer beanii;N;N;Vrac;21;0.219;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;62.0;2;;cm;1.0;1;N;0.219;1.0;1.0;CAM-EVHOE;311;15363789;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;2670;;Serrivomer beanii;N;N;Vrac;21;0.219;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;69.0;3;;cm;1.0;1;N;0.219;1.0;1.0;CAM-EVHOE;311;15363789;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;5861;;Photostylus pycnopterus;N;N;Vrac;22;0.018;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;7.0;1;;cm;1.0;1;N;0.018;1.0;1.0;CAM-EVHOE;311;15363793;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;5861;;Photostylus pycnopterus;N;N;Vrac;22;0.018;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;2;;cm;1.0;2;N;0.018;1.0;1.0;CAM-EVHOE;311;15363793;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;5861;;Photostylus pycnopterus;N;N;Vrac;22;0.018;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;3;;cm;1.0;1;N;0.018;1.0;1.0;CAM-EVHOE;311;15363793;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;6821;;Eurypharynx pelecanoides;N;N;Vrac;23;0.053;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;25.0;1;;cm;1.0;1;N;0.053;1.0;1.0;CAM-EVHOE;311;15363797;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;6821;;Eurypharynx pelecanoides;N;N;Vrac;23;0.053;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;34.0;2;;cm;1.0;1;N;0.053;1.0;1.0;CAM-EVHOE;311;15363797;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;6821;;Eurypharynx pelecanoides;N;N;Vrac;23;0.053;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;44.0;3;;cm;1.0;1;N;0.053;1.0;1.0;CAM-EVHOE;311;15363797;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;6828;;Sagamichthys schnakenbecki;N;N;Vrac;24;0.008;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;1;;cm;1.0;1;N;0.008;1.0;1.0;CAM-EVHOE;311;15363801;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;6829;;Maulisia mauli;N;N;Vrac;25;0.058;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;10.0;1;;cm;1.0;1;N;0.058;1.0;1.0;CAM-EVHOE;311;15363803;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;6829;;Maulisia mauli;N;N;Vrac;25;0.058;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;18.0;2;;cm;1.0;1;N;0.058;1.0;1.0;CAM-EVHOE;311;15363803;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;6831;;Searsia koefoedi;N;N;Vrac;26;0.016;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;9.0;1;;cm;1.0;1;N;0.016;1.0;1.0;CAM-EVHOE;311;15363806;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;6831;;Searsia koefoedi;N;N;Vrac;26;0.016;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;11.0;2;;cm;1.0;1;N;0.016;1.0;1.0;CAM-EVHOE;311;15363806;NA;;NA;
2022;Campagne EVHOE;1;A1513;3;1;14106;;Pseudoscopelus altipinnis;N;N;Vrac;27;0.051;;Poids;kg;;NA;;;;;kg;;NA;;;;;kg;;306;Longueur totale (LT) - individu - totale - Mesure au cm par un observateur;19.0;1;;cm;1.0;1;N;0.051;1.0;1.0;CAM-EVHOE;311;15363809;NA;;NA;
